variant,variant_name,pattern,target_rps,zt_ac4a,zt_sr,zt_mtls,zt_ra,zt_ra_ms,zt_broker_mtls,s1_p50,s1_p75,s1_p90,s1_p95,s1_p99,s1_p999,s1_mean,s1_throughput,s1_failure_rate,s1_count,s2_p50,s2_p75,s2_p90,s2_p95,s2_p99,s2_p999,s2_mean,s2_throughput,s2_failure_rate,s2_count,span_gateway_auth_p50,span_gateway_auth_p75,span_gateway_auth_p95,span_gateway_auth_p99,span_gateway_auth_mean,span_gateway_auth_count,span_risk_analysis_p50,span_risk_analysis_p75,span_risk_analysis_p95,span_risk_analysis_p99,span_risk_analysis_mean,span_risk_analysis_count,span_mtls_handshake_p50,span_mtls_handshake_p75,span_mtls_handshake_p95,span_mtls_handshake_p99,span_mtls_handshake_mean,span_mtls_handshake_count,span_ac4a_verify_p50,span_ac4a_verify_p75,span_ac4a_verify_p95,span_ac4a_verify_p99,span_ac4a_verify_mean,span_ac4a_verify_count,span_vault_load_p50,span_vault_load_p75,span_vault_load_p95,span_vault_load_p99,span_vault_load_mean,span_vault_load_count,span_ra_ms_other_p50,span_ra_ms_other_p75,span_ra_ms_other_p95,span_ra_ms_other_p99,span_ra_ms_other_mean,span_ra_ms_other_count,span_ra_ms_exercise_p50,span_ra_ms_exercise_p75,span_ra_ms_exercise_p95,span_ra_ms_exercise_p99,span_ra_ms_exercise_mean,span_ra_ms_exercise_count,res_gateway_cpu,res_exercise_cpu,res_other_cpu,res_ra_cpu,res_gateway_mem_mb,res_exercise_mem_mb,res_other_mem_mb
18,v18-all-broker-mtls,topic,20.0,true,true,true,true,true,true,3.0,4.0,6.0,7.0,10.0,16.0,3.600486111111111,34.06784232266978,50.0,28800,3.0,4.0,5.0,6.0,9.0,12.680000000000291,3.4627487274409994,7.374898044850028,33.30246913580247,3240,0.69,0.805,0.9820500000000002,1.1790100000000003,0.662697,5000,1.753,2.331,3.967,6.057600000000008,2.0279693593314763,6821,7.1530000000000005,9.5845,12.751049999999989,18.522209999999987,7.690944444444445,18,,,,,,0,4.324,9.975999999999999,14.497599999999998,15.40192,7.652333333333334,3,1.674,2.2512499999999998,4.041299999999996,6.365,1.9863811999999998,10000,2.6654999999999998,3.0655,4.812649999999998,6.1841300000000015,2.621583333333333,12,25.29480478558664,0.05215852363922946,15.34933682844816,12.382724181315458,119.50304619354839,80.55418219354839,107.04169290322581
18,v18-all-broker-mtls,websocket,20.0,true,true,true,true,true,true,3.0,4.0,5.0,7.0,10.0,14.0,3.5699305555555556,34.063893455711025,50.0,28800,3.0,4.0,5.0,7.0,10.0,12.840000000000146,3.5155020823692733,7.499305941143809,33.30246913580247,3240,0.692,0.802,0.9810500000000002,1.1670100000000003,0.6655154000000001,5000,1.769,2.3185000000000002,3.9345999999999988,6.1452199999999975,2.0290683247988297,6835,5.0305,7.15975,15.167749999999991,19.849549999999986,6.530611111111111,18,,,,,,0,3.027,9.33,14.372399999999999,15.38088,7.218333333333334,3,1.673,2.267,4.113,6.375300000000006,1.9964396,10000,2.2965,2.886,3.8915499999999996,4.823909999999999,2.3585,14,26.21986282716019,0.028132296357091413,15.681434621248409,12.679547351466706,118.91375070967742,85.17235612903225,109.98063896774194
1,v1-baseline,grpc,5.0,false,false,false,false,false,false,29.0,44.0,58.0,64.0,77.0,92.0,34.199444444444445,17.093083711003434,0.0,7200,11.0,20.0,23.0,25.549999999999955,34.90999999999997,42.0,14.393827160493828,2.8371576583992124,0.0,810,1.289,1.413,1.6501000000000003,2.2310200000000004,1.2808747999999999,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,13.741619712464788,10.223096770598747,25.664107604156975,,116.723712,115.4304,113.158528
1,v1-baseline,grpc,15.0,false,false,false,false,false,false,16.0,24.0,34.0,38.0,50.0,67.0,19.392222222222223,50.92622063785092,0.0,21600,6.0,11.0,14.0,17.0,21.0,26.0,8.092707045735477,8.538589004323827,0.0,2427,0.773,0.832,1.002,1.195,0.7446366,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,21.63031282802619,16.67519534363992,39.204370493331226,,114.05298787096774,129.650688,139.15301161290324
1,v1-baseline,grpc,20.0,false,false,false,false,false,false,15.0,23.0,33.0,38.0,54.0,3167.2010000000046,26.7784375,67.70751294788637,0.0,28800,6.0,10.0,14.0,16.0,22.0,36.04400000000169,7.566358024691358,11.148924163228509,0.0,3240,0.731,0.812,0.975,1.2160200000000003,0.7034153999999999,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,23.880114768293527,19.447240889269803,43.80294990691072,,85.44256,128.004096,124.567552
1,v1-baseline,http,5.0,false,false,false,false,false,false,29.0,44.0,57.0,63.0,78.0,98.80100000000039,34.025,17.165826653760508,0.0,7200,11.0,20.0,24.0,27.0,33.0,41.573000000000434,14.334567901234568,2.8620290018938856,0.0,810,1.291,1.413,1.64605,2.148100000000002,1.2751921999999998,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,13.387568326641823,10.275956267140504,25.95415158096493,,113.368448,114.895872,110.86016
1,v1-baseline,http,15.0,false,false,false,false,false,false,15.0,22.0,30.0,35.0,43.0,57.40100000000166,17.502453703703704,51.151379666379334,0.0,21600,6.0,10.0,13.0,15.0,19.0,25.0,7.092707045735476,8.472150467067875,0.0,2427,0.744,0.828,1.004,1.1830600000000013,0.7174856,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,18.959118710136913,15.23768667631838,35.37154967309585,,111.87048051612904,118.88428593548387,131.190784
1,v1-baseline,http,20.0,false,false,false,false,false,false,15.0,23.0,32.0,37.0,48.0,70.0,18.01625,67.95481948321304,0.0,28800,6.0,10.0,13.0,16.0,21.0,27.0,7.330555555555556,10.983088078264672,0.0,3240,0.729,0.805,0.9760500000000002,1.221,0.7023560000000001,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,21.31358462169598,17.024300613738006,39.859226414807814,,108.74768290909091,120.12885333333332,150.78952339393942
1,v1-baseline,http,35.0,false,false,false,false,false,false,5510.5,15150.25,19781.1,20940.0,21392.010000000002,21671.601000000002,7782.9920833333335,108.22348148927536,0.0,50400,16009.0,19252.0,20834.0,21043.4,21345.02,21483.0,15295.347273689784,18.396841989079412,0.0,5667,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,71.8911463097889,53.338337155489015,103.86028358148329,,360.65453769696967,138.16019006060606,271.0679427878788
1,v1-baseline,queue,5.0,false,false,false,false,false,false,29.0,45.0,58.0,66.0,80.0,99.0,34.72069444444445,17.086755628543425,0.0,7200,11.0,20.0,25.0,28.0,35.90999999999997,43.38200000000029,14.617283950617283,2.8885037550548813,0.0,810,1.294,1.438,1.7470500000000002,2.235060000000001,1.2948786,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,13.801871221962491,10.269567317391633,26.068287557633397,,110.27779716129032,116.43804903225806,109.72972593548387
1,v1-baseline,queue,15.0,false,false,false,false,false,false,16.0,25.0,34.0,39.0,51.0,71.0,19.491527777777776,51.09136839715024,0.0,21600,6.0,11.0,14.0,16.0,22.0,32.57400000000007,8.11495673671199,8.444030032495773,0.0,2427,0.777,0.8372499999999999,1.007,1.2470800000000017,0.7528338,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,21.12046290110383,16.25359239599662,37.64342380580019,,88.551424,136.6705713548387,101.822464
1,v1-baseline,queue,20.0,false,false,false,false,false,false,15.0,23.0,32.0,37.0,51.0,77.0,18.11486111111111,68.14826032635445,0.0,28800,6.0,10.0,13.0,16.0,23.0,37.0,7.524074074074074,11.18282538915542,0.0,3240,0.733,0.817,0.994,1.233040000000001,0.7041725999999999,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,21.83589056370571,17.989552856711654,40.881836542857506,,110.3363103030303,123.711488,143.21949478787877
1,v1-baseline,topic,5.0,false,false,false,false,false,false,29.0,45.0,57.0,64.0,77.0,99.0,34.280277777777776,17.152209180719964,0.0,7200,11.0,20.0,24.0,26.0,34.819999999999936,50.14600000000087,14.387654320987654,2.8596040331007995,0.0,810,1.308,1.444,1.68205,2.1101100000000024,1.2989713999999999,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,13.830033624240972,9.78661606401649,25.592436280280822,,112.55504103225806,101.085184,86.07744
1,v1-baseline,topic,20.0,false,false,false,false,false,false,15.0,22.0,31.0,37.0,48.0,68.20100000000457,17.84107638888889,68.08719889736564,0.0,28800,6.0,10.0,13.0,15.0,20.0,29.761000000000422,7.275925925925926,11.164252339668932,0.0,3240,0.725,0.805,0.9690500000000002,1.197040000000001,0.6940098,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,22.782230820640372,17.849217418123107,41.17697498189762,,84.000768,121.119104,119.33696
1,v1-baseline,websocket,5.0,false,false,false,false,false,false,29.0,44.0,57.0,65.0,78.0,97.60200000000077,34.30861111111111,17.101406590692086,0.0,7200,11.0,20.0,23.0,26.0,35.0,39.38200000000029,14.251851851851852,2.872340425531915,0.0,810,1.293,1.422,1.6330500000000001,2.1390400000000005,1.280528,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,14.21158889082147,10.553405062649242,27.15461399237863,,111.68113961290322,100.327424,90.083328
1,v1-baseline,websocket,20.0,false,false,false,false,false,false,15.0,22.0,32.0,37.0,48.0099999999984,73.20100000000457,17.916597222222222,68.04215778692883,0.0,28800,6.0,10.0,13.0,15.0,22.0,39.522000000000844,7.325308641975309,11.167330732218439,0.0,3240,0.7195,0.807,0.9670500000000002,1.1290600000000013,0.6894908,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,24.059741023895054,19.004813130911373,44.24623152651429,,84.422656,128.126976,106.323968
2,v2-ac4a,grpc,5.0,true,false,false,false,false,false,29.0,44.0,58.0,64.0,79.01000000000022,95.80100000000039,34.27569444444445,17.08278269039592,0.0,7200,11.0,21.0,25.0,28.0,35.90999999999997,42.33700000000101,14.667901234567902,2.8629596640793995,0.0,810,1.308,1.439,1.691,2.2242800000000065,1.2996784,5000,,,,,,0,,,,,,0,0.3385,0.402,0.489,0.6650999999999995,0.3561545219638243,3870,,,,,,0,,,,,,0,,,,,,0,13.150543237401015,9.890818627581007,26.419182138444985,,113.08540696774193,143.060992,88.875008
2,v2-ac4a,grpc,15.0,true,false,false,false,false,false,16.0,25.0,34.0,39.0,51.0,72.0,19.625185185185185,50.95565442630066,0.0,21600,6.0,11.0,14.0,17.0,22.0,28.0,8.266584260403791,8.573366397490515,0.0,2427,0.775,0.83,1.00305,1.1880700000000015,0.7486192,5000,,,,,,0,,,,,,0,0.17,0.195,0.231,0.285,0.168778,5000,,,,,,0,,,,,,0,,,,,,0,21.60619728061289,16.84651573611735,39.54167960399014,,84.348928,117.05046709677418,105.562112
2,v2-ac4a,http,5.0,true,false,false,false,false,false,29.0,44.0,57.0,63.0,78.0,94.0,34.29472222222222,17.121007476173265,0.0,7200,11.0,20.0,24.0,27.0,36.0,43.14600000000087,14.525925925925925,2.896094562850615,0.0,810,1.303,1.438,1.662,2.28401,1.298622,5000,,,,,,0,,,,,,0,0.337,0.401,0.481,0.6181699999999997,0.3537935400516796,3870,,,,,,0,,,,,,0,,,,,,0,13.69807863294199,10.131981562941942,26.629646319242518,,118.022144,137.156608,112.80343040000001
2,v2-ac4a,http,15.0,true,false,false,false,false,false,16.0,25.0,34.0,39.0,51.0,69.0,19.525555555555556,51.1856831748394,0.0,21600,7.0,11.0,14.0,17.0,23.0,29.57400000000007,8.221672847136382,8.590633484002733,0.0,2427,0.77,0.827,1.004,1.1840600000000012,0.7433834,5000,,,,,,0,,,,,,0,0.168,0.194,0.227,0.266,0.16568139999999998,5000,,,,,,0,,,,,,0,,,,,,0,20.959494656713204,16.561408708770873,39.22243292096424,,113.83338941935484,141.35296,108.720128
2,v2-ac4a,queue,5.0,true,false,false,false,false,false,29.0,44.0,58.0,65.0,81.0,110.40300000000116,34.45430555555556,17.110469468506043,0.0,7200,11.0,20.0,24.0,27.0,37.90999999999997,42.910000000001446,14.353086419753087,2.913145117784571,0.0,810,1.309,1.45,1.754,2.219230000000005,1.3117511999999998,5000,,,,,,0,,,,,,0,0.33,0.4,0.5015499999999997,0.6222399999999998,0.3507299741602067,3870,,,,,,0,,,,,,0,,,,,,0,13.813955281630927,10.220247032029295,25.810227198818044,,108.46895070967742,117.01677419354839,110.17249032258066
2,v2-ac4a,queue,15.0,true,false,false,false,false,false,16.0,24.0,34.0,39.0,52.0,71.0,19.582083333333333,51.14871488853843,0.0,21600,6.0,11.0,14.0,17.0,21.0,27.0,8.063452822414504,8.441621681785296,0.0,2427,0.774,0.834,1.001,1.1580100000000002,0.7463438,5000,,,,,,0,,,,,,0,0.167,0.191,0.225,0.267,0.1640906,5000,,,,,,0,,,,,,0,,,,,,0,20.346835093762902,16.01023222864089,38.07203367986747,,84.33664,137.19393445161288,136.13624154838712
2,v2-ac4a,topic,5.0,true,false,false,false,false,false,29.0,44.0,58.0,64.0,80.0,96.60200000000077,34.47027777777778,17.13539100820357,0.0,7200,12.0,20.0,24.0,26.0,33.90999999999997,44.33700000000101,14.449382716049383,2.8384103500355677,0.0,810,1.297,1.429,1.66005,2.359,1.2901472,5000,,,,,,0,,,,,,0,0.332,0.394,0.472,0.6133099999999999,0.34856175710594317,3870,,,,,,0,,,,,,0,,,,,,0,13.207205129184619,9.77464424279033,25.638864857664075,,109.315712,125.19424,85.065728
2,v2-ac4a,websocket,5.0,true,false,false,false,false,false,29.0,44.0,58.0,64.0,79.01000000000022,93.60200000000077,34.39375,17.072129748186086,0.0,7200,11.0,21.0,24.0,27.0,34.90999999999997,46.7190000000013,14.495061728395061,2.905652390706217,0.0,810,1.2934999999999999,1.432,1.6761000000000004,2.30201,1.2867578,5000,,,,,,0,,,,,,0,0.337,0.4,0.479,0.6860299999999994,0.3552485788113695,3870,,,,,,0,,,,,,0,,,,,,0,13.753320262925516,10.475620062872162,26.25866471035359,,87.445504,123.613184,88.588288
3,v3-sr,grpc,5.0,false,true,false,false,false,false,29.0,44.0,58.0,64.0,78.0,92.0,34.233472222222225,17.16058975226782,0.0,7200,11.0,20.0,23.0,26.549999999999955,33.0,40.0,14.349382716049382,2.892185742595469,0.0,810,1.303,1.432,1.647,2.17601,1.2897462,5000,,,,,,0,,,,,,0,,,,,,0,5.804,13.639,19.907,21.1606,10.366333333333333,3,,,,,,0,,,,,,0,13.87272855618215,10.277103238212309,26.58356608262029,,111.93377032258066,103.153664,85.229568
3,v3-sr,grpc,15.0,false,true,false,false,false,false,16.0,25.0,34.0,39.0,50.0099999999984,65.40100000000166,19.392175925925926,50.90617708750678,0.0,21600,6.0,11.0,14.0,17.0,21.0,27.14800000000014,8.056860321384425,8.44379501095919,0.0,2427,0.7735000000000001,0.831,1.014,1.2782100000000045,0.7513816000000001,5000,,,,,,0,,,,,,0,,,,,,0,4.424,9.1455,12.922699999999999,13.67814,7.273333333333333,3,,,,,,0,,,,,,0,20.707000636873303,16.642822462708704,37.91629100701146,,115.92591690322581,120.31775380645162,112.427008
3,v3-sr,http,5.0,false,true,false,false,false,false,29.0,44.0,57.0,64.0,78.0,94.80100000000039,34.16569444444445,17.119460546776548,0.0,7200,11.0,20.0,24.0,28.0,36.0,51.191000000000145,14.367901234567901,2.8617256559004542,0.0,810,1.296,1.433,1.654,2.0982000000000043,1.2808060000000001,5000,,,,,,0,,,,,,0,,,,,,0,6.422,13.5915,19.327099999999998,20.47422,10.874,3,,,,,,0,,,,,,0,13.453346479650566,10.095805830188988,25.57182393133936,,84.750336,99.835904,113.351552
3,v3-sr,http,15.0,false,true,false,false,false,false,16.0,24.0,34.0,39.0,50.0,67.0,19.434768518518517,51.120872462890034,0.0,21600,6.0,11.0,14.0,16.0,22.0,42.16600000000062,8.112072517511331,8.343503446379154,0.0,2427,0.777,0.837,1.01505,1.2690400000000008,0.7541551999999999,5000,,,,,,0,,,,,,0,,,,,,0,3.603,9.254,13.774799999999999,14.67896,6.945333333333333,3,,,,,,0,,,,,,0,20.6083069600421,16.3839210570518,37.05854759003125,,116.311936,141.410304,105.22624
3,v3-sr,queue,5.0,false,true,false,false,false,false,29.0,45.0,58.0,65.0,78.0,107.40300000000116,34.54958333333333,17.121984628262688,0.0,7200,12.0,20.0,24.0,28.0,37.90999999999997,50.674000000002025,14.927160493827161,2.930789938344864,0.0,810,1.324,1.471,1.77,2.4231200000000026,1.3214738,5000,,,,,,0,,,,,,0,,,,,,0,6.337,15.144,22.1896,23.59872,11.865333333333334,3,,,,,,0,,,,,,0,14.385023019303357,10.255258627416987,25.73530765464747,,106.91683096774193,120.2446864516129,88.522752
3,v3-sr,queue,15.0,false,true,false,false,false,false,16.0,25.0,34.0,39.0,52.0,79.0,19.69097222222222,50.928261884440005,0.0,21600,7.0,11.0,14.0,17.0,23.0,31.57400000000007,8.27111660486197,8.581338858579395,0.0,2427,0.777,0.839,1.0140500000000001,1.2600700000000016,0.7541416,5000,,,,,,0,,,,,,0,,,,,,0,5.385,10.161,13.981799999999998,14.745959999999998,7.794333333333332,3,,,,,,0,,,,,,0,21.111682844960413,16.40914356482761,36.76437369552106,,119.595008,122.25754012903225,105.373696
3,v3-sr,topic,5.0,false,true,false,false,false,false,29.0,44.0,58.0,64.0,80.0,99.0,34.47277777777778,17.089432322287706,0.0,7200,11.0,20.0,24.0,28.0,36.819999999999936,52.33700000000101,14.59753086419753,2.8537706766255044,0.0,810,1.321,1.445,1.668,2.2363300000000073,1.3206128000000001,5000,,,,,,0,,,,,,0,,,,,,0,12.9395,16.73875,19.77815,20.38603,12.9395,2,,,,,,0,,,,,,0,13.60122947128183,9.9935995397799,26.57231242961921,,81.12128,126.60736,108.67771458064516
3,v3-sr,websocket,5.0,false,true,false,false,false,false,29.0,44.0,57.0,64.0,78.0,95.0,34.19263888888889,17.154375080411132,0.0,7200,11.0,20.0,24.0,27.0,33.0,41.0,14.379012345679012,2.8659580791712074,0.0,810,1.296,1.425,1.657,2.1791700000000036,1.2860858,5000,,,,,,0,,,,,,0,,,,,,0,5.071,12.841000000000001,19.057,20.3002,10.217,3,,,,,,0,,,,,,0,13.953091282633045,10.731465265553293,26.393484585475946,,112.02639277419355,118.3145455483871,91.930624
4,v4-mtls,grpc,5.0,false,false,true,false,false,false,29.0,44.0,57.0,63.0,77.0,96.0,34.03875,17.12552773978712,0.0,7200,11.0,19.0,23.0,25.0,32.90999999999997,40.33700000000101,13.948148148148148,2.9271465741543796,0.0,810,1.3635000000000002,1.49,1.749,2.3150700000000013,1.3581236,5000,,,,,,0,9.6675,13.572,31.35775,53.27154999999999,13.4740625,16,,,,,,0,,,,,,0,,,,,,0,,,,,,0,13.666857896663167,10.844853944401683,26.69455431493045,,86.790144,123.080704,86.409216
4,v4-mtls,grpc,15.0,false,false,true,false,false,false,16.0,24.0,33.0,38.0,49.0,68.40100000000166,19.291435185185186,51.054415497851465,0.0,21600,6.0,11.0,14.0,15.0,21.0,32.14800000000014,7.896992171405027,8.51202626207361,0.0,2427,0.801,0.864,1.039,1.2180200000000003,0.7808816,5000,,,,,,0,6.742,9.9455,19.03269999999999,23.384099999999986,8.427857142857142,42,,,,,,0,,,,,,0,,,,,,0,,,,,,0,21.277794492451523,16.80178022476939,39.98598830786538,,118.09851458064516,125.820928,133.5227292903226
4,v4-mtls,http,5.0,false,false,true,false,false,false,29.0,44.0,57.0,63.0,75.0,92.0,33.853611111111114,17.083674413638466,0.0,7200,11.0,20.0,23.0,25.0,32.90999999999997,43.191000000000145,13.91851851851852,2.8561555441152615,0.0,810,1.352,1.483,1.75005,2.3400300000000005,1.3456754000000002,5000,,,,,,0,9.6345,10.5225,22.31475,42.84854999999999,11.5493125,16,,,,,,0,,,,,,0,,,,,,0,,,,,,0,13.096535227992653,9.787618148616783,25.940459434661406,,87.969792,117.49230658064516,112.33068593548387
4,v4-mtls,http,15.0,false,false,true,false,false,false,16.0,24.0,33.0,38.0,48.0,63.40100000000166,19.261203703703703,50.953731181324514,0.0,21600,6.0,11.0,14.0,16.0,21.0,25.57400000000007,7.88669138854553,8.506626195641887,0.0,2427,0.822,0.879,1.064,1.2670400000000008,0.8056308,5000,,,,,,0,5.587,9.669,16.567300000000007,26.230239999999977,7.976076923076923,39,,,,,,0,,,,,,0,,,,,,0,,,,,,0,21.24014742871868,17.16173384784448,39.99364339819742,,82.161664,121.58949574193548,138.0559442580645
4,v4-mtls,queue,5.0,false,false,true,false,false,false,29.0,44.0,57.0,63.0,79.0,102.80100000000039,34.15416666666667,17.166604278776116,0.0,7200,11.0,20.0,23.0,26.0,31.909999999999968,42.24700000000246,14.206172839506173,2.8505970417137365,0.0,810,1.332,1.472,1.788,2.3290200000000008,1.3324608,5000,,,,,,0,10.653500000000001,13.437750000000001,23.206849999999974,35.35096999999997,12.276611111111114,18,,,,,,0,,,,,,0,,,,,,0,,,,,,0,12.831763523702858,10.632488098524092,26.044159587613944,,119.99232,116.87248929032259,111.55535277419355
4,v4-mtls,queue,15.0,false,false,true,false,false,false,16.0,24.0,33.0,38.0,51.0,71.40100000000166,19.390138888888888,51.11954162811007,0.0,21600,6.0,11.0,14.0,16.0,22.0,31.722000000000207,7.826122785331685,8.624610879731632,0.0,2427,0.804,0.864,1.052,1.2892000000000043,0.7842374,5000,,,,,,0,6.871,10.3285,21.3875,27.420199999999987,8.965046511627905,43,,,,,,0,,,,,,0,,,,,,0,,,,,,0,20.466869961148113,16.60480875606309,38.526856704711356,,86.962176,126.599168,93.794304
4,v4-mtls,topic,5.0,false,false,true,false,false,false,29.0,44.0,56.0,62.0,75.0,96.60200000000077,33.67541666666666,17.171230557158733,0.0,7200,11.0,20.0,24.0,27.0,33.90999999999997,43.76400000000058,14.290123456790123,2.8651065395172473,0.0,810,1.345,1.482,1.738,2.4921100000000025,1.3412328,5000,,,,,,0,9.527,11.584,24.905599999999975,49.077119999999994,12.586470588235292,17,,,,,,0,,,,,,0,,,,,,0,,,,,,0,13.321947985695054,9.9618179755372,26.213035104543287,,113.11302193548387,114.90799483870968,89.694208
4,v4-mtls,websocket,5.0,false,false,true,false,false,false,29.0,43.0,57.0,62.0,74.0,94.0,33.69763888888889,17.07613823133898,0.0,7200,11.0,19.75,23.0,25.0,31.0,36.76400000000058,13.837037037037037,2.9292531127834773,0.0,810,1.3415,1.474,1.71805,2.1570500000000012,1.330323,5000,,,,,,0,10.0,13.372,25.659999999999982,41.791199999999996,12.539882352941177,17,,,,,,0,,,,,,0,,,,,,0,,,,,,0,13.143254613564498,10.494912938911051,27.150324550398633,,115.70407225806453,123.478016,97.173504
5,v5-ra,grpc,5.0,false,false,false,true,false,false,34.0,49.0,63.0,69.0,84.0,104.0,38.789722222222224,17.169265107760985,0.0,7200,16.0,24.0,29.0,33.0,40.819999999999936,63.14600000000087,18.85679012345679,2.920065899758824,0.0,810,1.2915,1.421,1.64605,2.1780700000000013,1.2786511999999999,5000,4.136,4.804,6.993350000000001,11.19203,4.4405086,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,20.700427830351796,10.640669915098236,26.922138933017433,7.727326788047837,112.52293367741935,122.372096,115.65643093333334
5,v5-ra,grpc,15.0,false,false,false,true,false,false,18.0,27.0,36.0,41.0,55.0,81.0,21.858472222222222,51.079165612370616,0.0,21600,9.0,13.0,17.0,20.0,26.73999999999978,41.14800000000014,10.470539761021838,8.370264351364867,0.0,2427,0.762,0.818,0.9920500000000002,1.175040000000001,0.7321030000000001,5000,2.1105,2.678,4.303550000000002,7.253250000000006,2.3730196000000006,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,29.29329022189929,16.568335499185324,39.16535132815841,10.17624548022614,116.3034095483871,143.941632,92.143616
5,v5-ra,http,5.0,false,false,false,true,false,false,33.0,48.0,62.0,68.0,84.0,106.80100000000039,38.40763888888889,17.131028575507386,0.0,7200,15.0,23.0,29.0,33.0,40.90999999999997,46.674000000002025,18.432098765432098,2.904068923235778,0.0,810,1.271,1.403,1.6271000000000004,2.154090000000002,1.2588072,5000,3.985,4.6,6.857100000000008,11.433370000000007,4.3088348,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,19.263842205857138,10.784038744171452,27.172731706160665,7.90196969674705,118.931456,116.33525264516129,86.85568
5,v5-ra,http,15.0,false,false,false,true,false,false,18.0,27.0,36.0,42.0,54.0,80.0,21.923194444444444,51.17343530114145,0.0,21600,9.0,13.0,17.0,19.0,27.0,45.88800000000083,10.627111660486197,8.548875120202045,0.0,2427,0.763,0.819,0.986,1.1591300000000029,0.7329648,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,29.21538355086797,16.983030678440095,39.09846211426397,9.819003085290458,117.92329386666665,136.48730838709676,134.74664051612905
5,v5-ra,queue,5.0,false,false,false,true,false,false,34.0,49.0,63.0,70.0,85.0,108.80100000000039,38.89888888888889,17.029731072163486,0.0,7200,16.0,24.0,29.0,32.0,39.0,59.33700000000101,18.77037037037037,2.8390868655429493,0.0,810,1.313,1.4532500000000002,1.736,2.3860700000000015,1.3112744,5000,3.9455,4.63,7.076600000000002,11.3251,4.3033414,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,18.582647439250067,9.522379310464219,25.062310663042997,7.236844224694289,115.113984,120.631296,87.515136
5,v5-ra,queue,15.0,false,false,false,true,false,false,18.0,27.0,36.0,42.0,57.0,86.40100000000166,21.994305555555556,51.1353951629704,0.0,21600,9.0,13.0,17.0,20.0,26.0,34.57400000000007,10.57437165224557,8.535105765680223,0.0,2427,0.763,0.819,0.99,1.195040000000001,0.7313212,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,28.496838991540677,16.18909825471509,37.70612466570988,9.615007199437901,85.536768,126.451712,109.318144
5,v5-ra,topic,5.0,false,false,false,true,false,false,33.0,49.0,62.0,68.0,84.0,108.80100000000039,38.556805555555556,17.150983442154736,0.0,7200,15.0,24.0,29.0,31.0,38.0,44.573000000000434,18.582716049382714,2.8876181784476738,0.0,810,1.302,1.43825,1.66405,2.209160000000004,1.2901614000000001,5000,3.9305000000000003,4.524,6.738200000000001,11.01946000000001,4.2346078,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,18.30503726258211,9.878640767193875,25.42493289639842,7.041788299660543,83.935232,100.159488,111.02815793548388
5,v5-ra,websocket,5.0,false,false,false,true,false,false,34.0,49.0,62.0,69.0,82.0,101.0,38.844722222222224,17.103844088958994,0.0,7200,16.0,24.0,28.0,32.0,37.90999999999997,49.14600000000087,18.67654320987654,2.8756443573467387,0.0,810,1.302,1.434,1.661,2.094070000000001,1.2894318,5000,4.0055,4.65125,6.869900000000003,11.039310000000006,4.3285948,5000,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,19.563513986362704,10.364637821721535,26.426708888020585,7.117302529432545,116.764672,116.19176051612904,87.3472
